,name,geometry,cost,beds,baths,parkings,SA2_CODE21,SA2_NAME21,Nearest_station,Nearest_park,Nearest_shop,Nearest_hospital,Nearest_school,Nearest_supermarket
10160,10A Borland Circuit Wodonga VIC 3690,POINT (146.8776329 -36.1405933),470.0,3.0,2.0,2.0,204031492,Wodonga,5.7504,inf,3.3344,96.3017,3.752,5.371666666666667
10161,14 Holmes Court Wodonga VIC 3690,POINT (146.9084725 -36.1288937),420.0,4.0,1.0,2.0,204031492,Wodonga,5.7926,inf,2.4228,96.58760000000001,2.3841,4.625
10164,2a Lightwood Drive Wodonga VIC 3690,POINT (146.9051211 -36.1319695),365.0,3.0,1.0,1.0,204031492,Wodonga,6.501600000000001,inf,2.7723,95.61510000000001,1.6505,2.828333333333333
10165,2/7 Leighton Court Wodonga VIC 3690,POINT (146.895904 -36.1281615),360.0,3.0,1.0,1.0,204031492,Wodonga,5.5257,inf,1.441,96.4537,1.041,4.148333333333333
10166,Rooms 1-9/5 Kelly Street Wodonga VIC 3690,POINT (146.8744474 -36.1173346),280.0,1.0,1.0,,204031492,Wodonga,2.3316999999999997,inf,1.1451,98.1825,1.5711,1.9966666666666666
10171,10 House Court Tangambalanga VIC 3691,POINT (147.0398422 -36.2531567),595.0,4.0,2.0,4.0,204031075,Yackandandah,27.6486,inf,22.9317,91.11710000000001,0.5637000000000001,14.168333333333333
10262,35 High Street Yackandandah VIC 3749,POINT (146.8383806 -36.3128451),500.0,4.0,1.0,,204031075,Yackandandah,30.4728,inf,27.9232,69.0515,0.2051,0.32166666666666666
10263,6 Connel Street Yackandandah VIC 3749,POINT (146.8307809 -36.3171085),480.0,3.0,2.0,2.0,204031075,Yackandandah,30.7823,inf,28.2328,70.218,0.9621000000000001,3.0383333333333336
10178,9/1 Heberles Road Tawonga South VIC 3698,POINT (147.1564663 -36.7322213),375.0,2.0,1.0,2.0,204031069,Bright - Mount Beauty,87.516,4.458600000000001,82.79910000000001,28.8238,1.8905999999999998,3.441666666666667
10179,2 Morses Court Tawonga South Tawonga South VIC 3698,POINT (147.1505288 -36.7333827),485.0,3.0,2.0,2.0,204031069,Bright - Mount Beauty,87.4113,5.2509,83.2058,29.2305,2.6829,6.031666666666666
10180,19 Highland Court Tawonga South VIC 3698,POINT (147.1566246 -36.7524046),500.0,3.0,1.0,2.0,204031069,Bright - Mount Beauty,89.474,5.2271,85.2685,31.293200000000002,2.6591,5.8933333333333335
10181,97 Kiewa Valley Highway Tawonga South VIC 3698,POINT (147.1499272 -36.7270031),330.0,2.0,1.0,,204031069,Bright - Mount Beauty,86.1293,5.2858,81.9238,27.9485,2.7178,4.153333333333333
10182,1 Young Crescent Tawonga South VIC 3698,POINT (147.1549943 -36.7330117),500.0,3.0,1.0,2.0,204031069,Bright - Mount Beauty,86.9148,4.7545,82.7093,28.734,2.1864,4.046666666666667
10183,5 Beauty Avenue Mount Beauty VIC 3699,POINT (147.1707697 -36.7418808),500.0,3.0,1.0,1.0,204031069,Bright - Mount Beauty,89.3682,3.1119,84.6514,30.676,0.2338,1.255
10184,9 McKay Street Mount Beauty VIC 3699,POINT (147.1763226 -36.732496),425.0,3.0,1.0,1.0,204031069,Bright - Mount Beauty,90.4881,2.6875,85.7712,31.9757,1.1833,2.4466666666666668
10233,44 Nug Nug Reserve Road Myrtleford VIC 3737,POINT (146.7123742 -36.6615387),380.0,2.0,1.0,2.0,204031069,Bright - Mount Beauty,62.3053,17.4855,61.1655,45.511,15.9484,18.209999999999997
10255,2/122 Great Alpine Road Harrietville VIC 3741,POINT (147.0633682 -36.8839295),320.0,2.0,1.0,2.0,204031069,Bright - Mount Beauty,124.2939,1.3625999999999998,120.0884,23.2518,0.44480000000000003,23.35666666666667
10256,7/10 Gavan Street Bright VIC 3741,POINT (146.9485473 -36.7270245),450.0,3.0,2.0,3.0,204031069,Bright - Mount Beauty,98.66369999999999,25.8839,93.4165,2.0264,1.7846,31.27
10185,400 Soldier Settlers Road Tallangatta VIC 3700,POINT (147.3294412 -36.2229623),800.0,4.0,1.0,2.0,204031072,Towong,64.134,inf,59.4171,71.4846,19.658900000000003,15.126666666666667
10186,Unit 1/154 Harris St Corryong VIC 3707,POINT (147.893886 -36.1985687),240.0,2.0,1.0,1.0,204031072,Towong,125.95639999999999,168.53670000000002,121.2395,1.1344,0.7621,2.0216666666666665
10187,72 Myrtle Street Alexandra VIC 3714,POINT (145.7159297 -37.1984959),360.0,3.0,1.0,2.0,204011054,Alexandra,65.764,103.073,69.91980000000001,73.78869999999999,0.9566,2.105
10188,36B Vickery Street Alexandra VIC 3714,POINT (145.7097657 -37.1885052),290.0,2.0,1.0,2.0,204011054,Alexandra,64.195,102.11580000000001,68.3508,72.8315,0.7537999999999999,1.6633333333333333
10189,39 Smith Street Yea VIC 3717,POINT (145.4305703 -37.21844590000001),390.0,2.0,2.0,,204011062,Yea,39.7496,54.4958,39.4395,40.5794,1.5844,30.435
10190,1A Webster Street Yea VIC 3717,POINT (145.4167967 -37.2130642),450.0,3.0,2.0,1.0,204011062,Yea,37.8397,52.5859,37.5296,38.6695,1.2069,27.53166666666667
10191,2/183 Burns Road Glenburn VIC 3717,POINT (145.4571225 -37.4286873),350.0,2.0,1.0,,204011062,Yea,45.309,45.0773,42.7202,49.280800000000006,22.3972,21.633333333333333
10192,1/183 Burns Road Glenburn VIC 3717,POINT (145.4571225 -37.4286873),400.0,3.0,2.0,,204011062,Yea,45.309,45.0773,42.7202,49.280800000000006,22.3972,21.633333333333333
10193,6 PROSPECT RISE Yea VIC 3717,POINT (145.429132 -37.2179962),450.0,3.0,1.0,3.0,204011062,Yea,39.401199999999996,54.147400000000005,39.0911,40.231,1.1134000000000002,30.265
10194,345 Peppin Drive Bonnie Doon VIC 3720,POINT (145.8785866 -37.0968535),700.0,3.0,2.0,9.0,204011057,Mansfield (Vic.),60.765800000000006,160.2089,32.2385,112.81339999999999,34.2344,56.9
10195,6 Collopy Street Mansfield VIC 3722,POINT (146.0913221 -37.0537266),420.0,3.0,1.0,2.0,204011057,Mansfield (Vic.),64.4494,73.3095,0.3347,172.79670000000002,0.928,0.9316666666666666
10196,28 Redgum Drive Mansfield VIC 3722,POINT (146.0954621 -37.04755300000001),500.0,4.0,2.0,2.0,204011057,Mansfield (Vic.),64.3999,74.6077,1.6727,171.7311,2.2262,2.7800000000000002
10197,2/37 Somerset Crescent Mansfield VIC 3722,POINT (146.0927582 -37.0466606),460.0,3.0,2.0,2.0,204011057,Mansfield (Vic.),63.7846,74.7968,1.1725999999999999,172.038,1.778,2.158333333333333
10198,170 Ogilvies Road Mansfield VIC 3722,POINT (146.1126307 -37.0787438),720.0,4.0,2.0,2.0,204011057,Mansfield (Vic.),68.9261,72.7093,5.9032,171.3194,4.0353,6.571666666666667
10199,17 The Parade Mansfield VIC 3722,POINT (146.092877 -37.0587831),410.0,3.0,1.0,2.0,204011057,Mansfield (Vic.),65.2758,72.5066,1.1382999999999999,173.35629999999998,0.348,2.015
10200,unit 3/29 Chenery Street Mansfield VIC 3722,POINT (146.0915895 -37.0560819),515.0,3.0,2.0,2.0,204011057,Mansfield (Vic.),64.82119999999999,72.9248,0.7066,172.9245,0.5433,1.32
10201,4/5 Old Mill Road Mansfield VIC 3722,POINT (146.089686 -37.0476824),390.0,2.0,2.0,1.0,204011057,Mansfield (Vic.),63.7191,74.3388,0.7146,172.675,1.32,1.335
10202,95 Malcolm Street Mansfield VIC 3722,POINT (146.0769776 -37.0567467),720.0,4.0,2.0,2.0,204011057,Mansfield (Vic.),70.3593,74.312,1.7432,121.5216,1.0599,3.271666666666667
10203,7/4 Omega St Merrijig VIC 3723,POINT (146.2620697 -37.104119),480.0,2.0,2.0,2.0,204011057,Mansfield (Vic.),82.6862,55.3091,18.5353,181.6058,0.6969,14.45
10204,9/4 Omega St Merrijig VIC 3723,POINT (146.2619424 -37.1038397),320.0,1.0,1.0,1.0,204011057,Mansfield (Vic.),82.6986,55.3215,18.5477,181.6182,0.7092999999999999,14.475
10205,44 Changue Rd Merrijig VIC 3723,POINT (146.3542602 -37.1113675),490.0,3.0,1.0,2.0,204011057,Mansfield (Vic.),92.1901,46.5833,28.039099999999998,191.1096,10.200700000000001,22.28666666666667
10206,4997 Midland Highway Barjarg VIC 3723,POINT (146.014417 -36.9709485),500.0,3.0,1.0,2.0,204011057,Mansfield (Vic.),51.098,86.6325,13.008299999999998,118.1178,13.6136,14.18
10207,8 Kitchen Street Maindample VIC 3723,POINT (145.9368219 -37.0253466),1847.0,3.0,1.0,2.0,204011057,Mansfield (Vic.),75.0617,88.0986,14.4743,107.80510000000001,14.543700000000001,11.126666666666667
10208,3/9/4 Omega Street Merrijig VIC 3723,POINT (146.2617718 -37.1038536),320.0,1.0,1.0,2.0,204011057,Mansfield (Vic.),82.7137,55.3366,18.5627,181.6333,0.7242999999999999,14.504999999999999
10209,2/55 Harbour Line Drive Goughs Bay VIC 3723,POINT (146.0736311 -37.1778491),380.0,2.0,1.0,2.0,204011057,Mansfield (Vic.),86.0142,88.6693,21.8633,236.04160000000002,21.473,23.575
10210,45A Lynch Street Yarrawonga VIC 3730,POINT (146.0069934 -36.0129346),550.0,3.0,2.0,2.0,216021414,Yarrawonga,58.130300000000005,60.481,0.4056,81.197,0.4333,35.42333333333333
10211,10 Duffield Street Yarrawonga VIC 3730,POINT (146.0039894 -36.01983970000001),495.0,3.0,1.0,2.0,216021414,Yarrawonga,58.5799,59.8045,0.7058,80.5205,0.4808,36.01833333333333
10212,74 Hume Street Yarrawonga VIC 3730,POINT (146.0062533 -36.0164246),500.0,3.0,2.0,2.0,216021414,Yarrawonga,58.182,59.9946,0.24380000000000002,80.7105,0.8517,35.026666666666664
10213,121 Belmore Street Yarrawonga VIC 3730,POINT (146.0038304 -36.0133439),400.0,2.0,1.0,1.0,216021414,Yarrawonga,58.5441,60.381099999999996,0.3321,81.097,0.7393,36.055
10214,62 Robinson Way Yarrawonga VIC 3730,POINT (146.0326826 -36.00822710000001),520.0,3.0,2.0,2.0,216021414,Yarrawonga,55.8023,63.5495,3.9018,84.2654,4.0105,33.255
10215,3/29-31 Telford Street Yarrawonga VIC 3730,POINT (146.0011568 -36.018961),475.0,3.0,2.0,1.0,216021414,Yarrawonga,58.6997,59.4193,0.8306,80.1352,1.1431,35.80833333333333
10217,3/42A Lynch Street Yarrawonga VIC 3730,POINT (146.007758 -36.0137755),340.0,2.0,1.0,1.0,216021414,Yarrawonga,58.1418,60.371900000000004,0.3491,81.0878,0.4918,35.35666666666667
10219,24 Peter Thomson Circuit Yarrawonga VIC 3730,POINT (146.0487989 -36.0158257),550.0,4.0,2.0,2.0,216021414,Yarrawonga,56.4566,64.2038,4.556100000000001,84.91969999999999,4.44,36.86
10220,33A Bank Street Yarrawonga VIC 3730,POINT (146.0123966 -36.00728489999999),650.0,4.0,3.0,2.0,216021414,Yarrawonga,58.5465,61.5099,1.6721,82.2259,0.5456,36.49166666666667
10222,46 ROBINSON WAY Yarrawonga VIC 3730,POINT (146.0328957 -36.0088644),450.0,3.0,2.0,1.0,216021414,Yarrawonga,55.729,63.4762,3.8285,84.19210000000001,3.9371,33.07833333333333
10223,16 Fergusson Street Yarrawonga VIC 3730,POINT (146.0034934 -36.0253021),420.0,3.0,1.0,2.0,216021414,Yarrawonga,59.2584,59.0255,1.4397,79.7414,0.6738999999999999,46.57
10224,21 THORN STREET Yarrawonga VIC 3730,POINT (146.0027703 -36.0215192),400.0,3.0,1.0,1.0,216021414,Yarrawonga,58.8657,59.833400000000005,0.9716,80.5493,0.3727,36.74333333333333
10225,11 Phillip Hyland Drive Yarrawonga VIC 3730,POINT (146.0362015 -36.0101266),530.0,4.0,2.0,2.0,216021414,Yarrawonga,55.4385,63.1857,3.5381,83.90169999999999,3.422,32.306666666666665
10226,45 Stevenson Court Yarrawonga VIC 3730,POINT (146.0629135 -36.0215118),220.0,1.0,1.0,1.0,216021414,Yarrawonga,52.6589,66.5548,6.907100000000001,87.27069999999999,6.791,31.821666666666665
10227,10 Morrisey Drive Yarrawonga VIC 3730,POINT (146.0149242 -36.0160635),535.0,4.0,2.0,2.0,216021414,Yarrawonga,57.7075,60.8271,1.1794,81.543,1.177,34.391666666666666
10228,3 Alexander St Yarrawonga VIC 3730,POINT (146.04864 -36.007766),535.0,4.0,2.0,2.0,216021414,Yarrawonga,54.9995,65.283,5.6353,85.99889999999999,5.744,32.495
10230,29 Oasis Crescent Yarrawonga VIC 3730,POINT (146.0478615 -36.0154827),520.0,4.0,2.0,2.0,216021414,Yarrawonga,56.318599999999996,64.0658,4.418100000000001,84.7817,4.3021,36.30833333333333
10216,27 Clark Street Bundalong VIC 3730,POINT (146.1727345 -36.0332853),680.0,3.0,2.0,2.0,216021412,Moira,47.4721,75.8042,16.1566,96.5201,16.0405,23.903333333333332
10218,3232 Wangaratta-Yarrawonga Road Bundalong South VIC 3730,POINT (146.2053276 -36.1019261),420.0,3.0,1.0,4.0,216021412,Moira,35.904300000000006,77.9572,27.0113,101.278,34.5111,29.063333333333333
10221,509 Telford-Yarrawonga Road Telford VIC 3730,POINT (145.9321386 -36.08663),415.0,4.0,1.0,5.0,216021412,Moira,64.4967,48.7834,17.113599999999998,69.4993,13.3003,51.66166666666666
10229,13 Pyke Street Bundalong VIC 3730,POINT (146.1706301 -36.037193),470.0,3.0,1.0,,216021412,Moira,46.77,76.0774,16.4298,96.7933,16.3137,22.96833333333333
10234,8 Mcgeehan Cres Myrtleford VIC 3737,POINT (146.7194594 -36.5552792),32.5,1.0,1.0,9.0,204031071,Myrtleford,53.1605,3.6646,46.1839,31.69,0.7011000000000001,2.1666666666666665
10235,16 Standish Street Myrtleford VIC 3737,POINT (146.7184674 -36.566966),310.0,2.0,1.0,1.0,204031071,Myrtleford,53.9598,3.3032,46.9831,31.328599999999998,2.0312,1.5633333333333332
10236,2/219 Merriang South Road Merriang VIC 3737,POINT (146.6832158 -36.588283),300.0,2.0,1.0,,204031071,Myrtleford,52.8792,8.0594,51.7394,36.0848,6.7875,9.006666666666666
10237,182 Myrtle Street Myrtleford VIC 3737,POINT (146.7210597 -36.558769),300.0,3.0,1.0,2.0,204031071,Myrtleford,52.9774,3.0575,46.000699999999995,31.082900000000002,1.0488,1.395
10238,31 Williams Street Myrtleford VIC 3737,POINT (146.7216373 -36.5516835),260.0,3.0,1.0,2.0,204031071,Myrtleford,53.6914,4.195399999999999,46.7147,32.2208,0.3515,3.0733333333333333
10239,24 Prince Street Myrtleford VIC 3737,POINT (146.7248167 -36.552705),1400.0,3.0,2.0,1.0,204031071,Myrtleford,53.4396,3.9436,46.462900000000005,31.969,0.0268,2.4716666666666667
10240,10 Merriang South Road Myrtleford VIC 3737,POINT (146.6969239 -36.5798417),2800.0,3.0,2.0,2.0,204031071,Myrtleford,56.6172,5.9605,49.6405,33.986,4.6886,4.706666666666666
10241,34 O'Donnell Avenue Myrtleford VIC 3737,POINT (146.7275234 -36.5542898),250.0,3.0,1.0,,204031071,Myrtleford,53.6866,3.4758,46.71,31.5012,0.0808,2.0766666666666667
10242,52 Prince Street Myrtleford VIC 3737,POINT (146.7227004 -36.5549117),160.0,2.0,1.0,2.0,204031071,Myrtleford,53.1298,3.6338000000000004,46.1531,31.659200000000002,0.2831,2.1
10243,O'Donnell Ave Myrtleford VIC 3737,POINT (146.7271339 -36.5522656),280.0,4.0,2.0,4.0,204031071,Myrtleford,53.8785,3.7013000000000003,46.901900000000005,31.7268,0.1449,2.3766666666666665
10244,65A P Elgin Street Myrtleford VIC 3737,POINT (146.7312035 -36.565282),185.0,1.0,1.0,2.0,204031071,Myrtleford,54.1091,2.8674,47.132400000000004,30.8929,1.5017,1.2466666666666666
10245,65A Elgin Street Myrtleford VIC 3737,POINT (146.7312035 -36.565282),270.0,2.0,2.0,,204031071,Myrtleford,54.1091,2.8674,47.132400000000004,30.8929,1.5017,1.2466666666666666
10246,5 Alice Street Myrtleford VIC 3737,POINT (146.7293962 -36.5642811),210.0,2.0,1.0,1.0,204031071,Myrtleford,53.8321,2.0995,46.8555,30.1249,1.5743,0.6366666666666667
10247,13 Robertson Street Myrtleford VIC 3737,POINT (146.728529 -36.5600466),150.0,2.0,1.0,2.0,204031071,Myrtleford,53.7915,2.8253000000000004,46.814800000000005,30.8508,0.7752,1.0816666666666668
10248,38 Buffalo Creek Road Myrtleford VIC 3737,POINT (146.7068584 -36.5781606),800.0,5.0,2.0,4.0,204031071,Myrtleford,55.6734,5.0168,48.6967,33.042199999999994,3.7449,3.9883333333333337
10249,27C Clyde St Myrtleford VIC 3737,POINT (146.7255893 -36.5607154),190.0,2.0,1.0,1.0,204031071,Myrtleford,53.4913,2.6247,46.5146,30.6501,1.0553,0.5700000000000001
10250,27B Clyde St Myrtleford VIC 3737,POINT (146.7258874 -36.5605606),145.0,1.0,1.0,1.0,204031071,Myrtleford,53.4745,2.7051,46.497800000000005,30.7305,0.8752000000000001,0.7933333333333333
10251,48 Elgin St Myrtleford VIC 3737,POINT (146.7296099 -36.5639288),280.0,4.0,2.0,2.0,204031071,Myrtleford,53.9065,2.6648,46.9298,30.6902,1.299,0.7266666666666667
10252,367 Merriang South Road Myrtleford VIC 3737,POINT (146.6784175 -36.6008099),25.0,1.0,1.0,,204031071,Myrtleford,54.354099999999995,9.5344,53.2143,37.5598,8.2624,11.956666666666667
10253,1/6 Smith Street Myrtleford VIC 3737,POINT (146.7209841 -36.5578836),380.0,3.0,1.0,1.0,204031071,Myrtleford,52.8545,3.1455,45.8778,31.170900000000003,0.6704,1.71
10254,213 Merriang South Road Merriang South VIC 3737,POINT (146.6838966 -36.5880581),270.0,2.0,1.0,,204031071,Myrtleford,52.844199999999994,8.0244,51.7044,36.049800000000005,6.7525,8.936666666666667
10257,8 Pritchard Lane Beechworth VIC 3747,POINT (146.6795851 -36.3651541),380.0,1.0,1.0,1.0,204031068,Beechworth,27.153599999999997,8.481200000000001,40.8172,57.703900000000004,1.2707,2.5300000000000002
10258,2/7-9 Frederick Street Beechworth VIC 3747,POINT (146.690094 -36.3531977),380.0,2.0,2.0,1.0,204031068,Beechworth,25.0373,8.4314,38.700900000000004,58.930699999999995,0.5841000000000001,1.5733333333333335
10259,16 Gratton Way Beechworth VIC 3747,POINT (146.6920974 -36.3684967),630.0,4.0,2.0,2.0,204031068,Beechworth,27.4653,7.2105,41.1289,57.642900000000004,0.4629,3.125
10260,Stanley VIC 3747,POINT (146.7552885 -36.4048858),340.0,2.0,2.0,1.0,204031068,Beechworth,35.17,1.8185,48.8336,54.6051,8.6524,10.781666666666666
10261,27 Elgin Road Beechworth VIC 3747,POINT (146.7009306 -36.3560508),375.0,3.0,1.0,,204031068,Beechworth,25.9576,8.668899999999999,39.621199999999995,59.1683,0.7353,3.5300000000000002
10264,40a Macedon Parade Wollert VIC 3750,POINT (145.003355 -37.609002),430.0,2.0,2.0,1.0,209041437,Wollert,7.3783,23.1899,6.1324,18.5411,0.1762,3.3766666666666665
10265,3 Shani Road Wollert VIC 3750,POINT (144.9955109 -37.6148007),540.0,4.0,2.0,2.0,209041437,Wollert,6.9738999999999995,22.7856,5.728,17.0909,1.217,3.618333333333333
10266,6 Pavilion Boulevard Wollert VIC 3750,POINT (145.0182278 -37.6174652),530.0,3.0,2.0,2.0,209041437,Wollert,5.1013,17.099400000000003,4.8736999999999995,17.5304,1.4369,2.8233333333333333
10267,13 Thurra Walk Wollert VIC 3750,POINT (145.0091805 -37.6112541),440.0,2.0,2.0,1.0,209041437,Wollert,6.480600000000001,22.956,5.8984,17.261200000000002,0.7343,3.045
10268,49 Voyager Drive Wollert VIC 3750,POINT (144.9874882 -37.5971883),600.0,4.0,2.0,2.0,209041437,Wollert,6.7322,21.962400000000002,12.093200000000001,17.1319,0.7576,7.446666666666667
10269,22 Mumm Street Wollert VIC 3750,POINT (144.9996664 -37.5977093),600.0,4.0,2.0,2.0,209041437,Wollert,8.2533,28.4602,8.2866,18.652900000000002,0.7988,8.8
10270,6 Barn Avenue Wollert VIC 3750,POINT (144.9946462 -37.6123301),490.0,3.0,2.0,2.0,209041437,Wollert,7.9203,28.127200000000002,7.9853000000000005,18.3199,1.2317,7.286666666666666
10271,28 Tindales Road Wollert VIC 3750,POINT (145.0387654 -37.6100583),460.0,3.0,2.0,1.0,209041437,Wollert,6.128,18.126099999999997,5.9265,25.6981,1.6870999999999998,4.62
10272,11 Woko Walk Wollert VIC 3750,POINT (145.0006112 -37.61253749999999),550.0,4.0,3.0,2.0,209041437,Wollert,7.093,22.904700000000002,5.8472,17.21,0.4004,3.8666666666666667
10273,14 Wimmera Crescent Wollert VIC 3750,POINT (145.0105221 -37.6092568),620.0,4.0,2.0,2.0,209041437,Wollert,6.6415,23.3612,6.3037,17.6665,1.1395,4.428333333333333
10275,170 Highpark Drive Wollert VIC 3750,POINT (145.0232218 -37.6133336),580.0,4.0,2.0,2.0,209041437,Wollert,5.672899999999999,17.671,5.4453000000000005,17.8843,1.5517,3.665
10276,2 Eynesbury View Wollert VIC 3750,POINT (144.9994598 -37.6166409),750.0,4.0,2.0,2.0,209041437,Wollert,6.572,22.3837,5.3262,16.689,1.1271,1.945
10277,8/62 Anzac Drive Wollert VIC 3750,POINT (145.0418034 -37.618181),380.0,2.0,1.0,2.0,209041437,Wollert,5.8487,17.846799999999998,5.6472,20.9561,1.3391,6.821666666666667
10278,14 Tindales Road Wollert VIC 3750,POINT (145.0385932 -37.6109521),650.0,4.0,2.0,2.0,209041437,Wollert,6.2285,18.2265,6.027,25.798599999999997,1.7875,5.0216666666666665
10279,3 Buangor Avenue Wollert VIC 3750,POINT (145.0025158 -37.6085973),530.0,3.0,2.0,2.0,209041437,Wollert,7.482600000000001,23.2943,6.2367,18.645400000000002,0.1581,3.6866666666666665
10280,9 Dalwood Way Wollert VIC 3750,POINT (145.0399281 -37.6110005),600.0,4.0,2.0,2.0,209041437,Wollert,6.514600000000001,18.512700000000002,6.3131,26.0847,2.0736999999999997,5.708333333333333
10281,4 Corrimbla Avenue Wollert VIC 3750,POINT (145.0007882 -37.60845339999999),550.0,4.0,2.0,2.0,209041437,Wollert,7.651800000000001,27.7,6.4059,17.8927,0.2751,4.319999999999999
10282,22 Providence Avenue Wollert VIC 3750,POINT (144.9847848 -37.5987082),520.0,4.0,2.0,2.0,209041437,Wollert,6.7446,21.9748,12.1056,17.144299999999998,1.0725,7.46
10283,8 Wiseman Walk Wollert VIC 3750,POINT (145.0153357 -37.6121282),465.0,3.0,1.0,2.0,209041437,Wollert,5.9315,23.4204,5.7039,17.7256,2.0295,3.435
10284,16 Gunther Way Wollert VIC 3750,POINT (145.0341149 -37.613356),600.0,4.0,2.0,2.0,209041437,Wollert,5.3661,17.364099999999997,5.1646,19.6829,0.9252,4.13
10285,49 Alkira Boulevard Wollert VIC 3750,POINT (145.0038493 -37.6013918),550.0,4.0,2.0,2.0,209041437,Wollert,8.4854,28.6166,7.079899999999999,18.8093,1.3199,6.066666666666666
10287,6 Limehouse Avenue Wollert VIC 3750,POINT (144.9957153 -37.5952756),560.0,3.0,2.0,2.0,209041437,Wollert,7.3772,27.5842,8.3568,17.7769,0.42819999999999997,9.081666666666667
10288,13 Namadgi Street Wollert VIC 3750,POINT (145.000213 -37.611753),590.0,4.0,2.0,2.0,209041437,Wollert,7.2275,23.0392,5.9816,17.3444,0.37060000000000004,4.405
10290,30 The Burchett Wollert VIC 3750,POINT (145.0161183 -37.6084045),470.0,3.0,2.0,1.0,209041437,Wollert,7.1716999999999995,28.8209,6.3834,19.0136,1.4315,4.566666666666666
10291,Wollert VIC 3750,POINT (144.9942305 -37.5891893),2.0,4.0,2.0,2.0,209041437,Wollert,7.7083,27.9153,8.7687,18.108,0.7593,10.728333333333333
10292,Wollert VIC 3750,POINT (144.9942305 -37.5891893),2.0,4.0,2.0,2.0,209041437,Wollert,7.7083,27.9153,8.7687,18.108,0.7593,10.728333333333333
10274,60 Woodman Circuit Wollert VIC 3750,POINT (145.0479533 -37.6124377),500.0,3.0,2.0,2.0,209041435,South Morang - North,8.4118,19.1722,8.7642,22.2815,2.6645,6.068333333333333
10286,55 Woodman Circuit Wollert VIC 3750,POINT (145.047856 -37.6120946),550.0,4.0,2.0,1.0,209041435,South Morang - North,8.3985,19.158900000000003,8.7509,22.2682,2.6512,6.041666666666667
10294,29 Kanooka Avenue South Morang VIC 3752,POINT (145.0888386 -37.6244249),650.0,5.0,3.0,2.0,209041435,South Morang - North,1.0444,14.4088,5.9886,18.7177,2.6108000000000002,6.175
10295,2/27 Kumara Circuit South Morang VIC 3752,POINT (145.0845073 -37.6353401),450.0,2.0,2.0,1.0,209041435,South Morang - North,1.9827000000000001,13.0778,4.6576,17.386599999999998,0.94,6.510000000000001
10298,224 The Lakes Boulevard South Morang VIC 3752,POINT (145.0803295 -37.6293717),500.0,3.0,2.0,2.0,209041435,South Morang - North,2.6628000000000003,13.892700000000001,4.1478,18.2016,1.1044,7.046666666666667
10299,3 Visage Drive South Morang VIC 3752,POINT (145.0678366 -37.629804),570.0,4.0,2.0,2.0,209041435,South Morang - North,2.6271999999999998,13.0197,3.5843000000000003,17.3285,1.2355999999999998,6.321666666666667
10300,1 Violet Vista South Morang VIC 3752,POINT (145.0813028 -37.6276775),600.0,4.0,2.0,2.0,209041435,South Morang - North,2.7220999999999997,13.952,4.5966000000000005,18.260900000000003,1.5532000000000001,8.335
10301,3 Gagan Crescent South Morang VIC 3752,POINT (145.0943739 -37.63695850000001),530.0,3.0,2.0,2.0,209041435,South Morang - North,1.7084000000000001,11.9218,3.5017,16.230700000000002,1.4665,3.4566666666666666
10308,26 Gordons Road South Morang VIC 3752,POINT (145.0950602 -37.63724029999999),450.0,2.0,2.0,1.0,209041435,South Morang - North,3.0008000000000004,12.972,4.5518,17.280900000000003,2.7589,4.8966666666666665
10309,28 Gordons Road South Morang VIC 3752,POINT (145.0948602 -37.6372511),450.0,2.0,2.0,2.0,209041435,South Morang - North,3.0185,12.989700000000001,4.5695,17.2985,2.7765,4.9383333333333335
10315,5 Dolphin Drive South Morang VIC 3752,POINT (145.0853702 -37.6311831),480.0,3.0,2.0,2.0,209041435,South Morang - North,2.6519,13.747,5.3268,18.055799999999998,1.594,7.885000000000001
10316,6 Reefton Court South Morang VIC 3752,POINT (145.0850256 -37.63373989999999),475.0,4.0,2.0,2.0,209041435,South Morang - North,2.1825,13.2776,4.857399999999999,17.5864,1.1398,6.944999999999999
10296,113 The Great Eastern Way South Morang VIC 3752,POINT (145.0761506 -37.6382136),560.0,4.0,2.0,1.0,209041436,South Morang - South,2.0442,12.5699,3.0516,16.878700000000002,0.44789999999999996,5.475
10297,6 Madden Drive South Morang VIC 3752,POINT (145.0789939 -37.6375992),500.0,3.0,2.0,2.0,209041436,South Morang - South,2.2351,12.7181,3.1998,17.0269,0.8517,5.831666666666666
10302,16 Ellendale Way South Morang VIC 3752,POINT (145.0780892 -37.6367079),500.0,3.0,2.0,2.0,209041436,South Morang - South,2.164,12.647,3.1287,16.9558,0.7136,5.71
10303,6/20 Leonie Close South Morang VIC 3752,POINT (145.0968333 -37.6493867),420.0,2.0,1.0,1.0,209041436,South Morang - South,2.9105,11.4906,3.0705,15.7995,1.3084,4.14
10304,11/883 Plenty Road South Morang VIC 3752,POINT (145.0914931 -37.6464114),460.0,3.0,2.0,1.0,209041436,South Morang - South,2.2819000000000003,10.8621,2.4419,15.1709,2.2016,2.771666666666667
10305,59 Grange Drive South Morang VIC 3752,POINT (145.0861517 -37.6377774),495.0,3.0,3.0,2.0,209041436,South Morang - South,1.334,12.7645,4.344399999999999,17.073400000000003,1.2537,5.986666666666666
