,lga_name,cost,beds,baths,parkings,nearest_station,nearest_park,nearest_shop,nearest_hospital,nearest_school,nearest_supermarket,distance_to_cbd,year,offence_count,population,weekly_income
144,surf coast,599.3588740642081,3.0,2.0,2.0,16.1,55.13166666666667,18.351666666666667,54.0,2.9016666666666664,4.433333333333334,83.01666666666667,2025,2172.18,37477.0,1163.138856091626
145,swan hill,391.1613242464664,3.0,2.0,2.0,4.766666666666667,999.0,3.585,61.54666666666667,2.216666666666667,3.943333333333333,999.0,2025,2314.3,20806.0,845.2953509320654
146,towong,386.13484791242445,2.0,1.0,1.0,52.48,128.80666666666667,49.495,2.5166666666666666,1.305,2.0216666666666665,999.0,2025,179.72,6155.0,843.5514452181652
147,wangaratta,429.29344767221846,3.0,1.0,2.0,6.3566666666666665,45.52666666666666,4.5616666666666665,70.16666666666667,2.425,4.628333333333333,999.0,2025,2475.01,30185.0,853.3916063145784
148,warrnambool,446.56074883615656,2.0,1.0,1.0,5.256666666666666,80.49833333333332,3.7233333333333336,36.318333333333335,2.055,3.558333333333333,999.0,2025,2777.76,37666.0,894.6319756752746
149,wellington,413.5000871780576,3.0,1.0,1.0,11.693333333333332,57.00833333333333,15.216666666666669,32.41,2.246666666666667,2.296666666666667,999.0,2025,4204.21,45331.0,746.4789336875622
150,west wimmera,319.62038454081267,1.0,1.0,0.0,78.16166666666666,999.0,76.20666666666666,98.705,1.4766666666666666,0.1966666666666666,999.0,2025,150.35,2568.0,847.1736033215407
151,whitehorse,558.7619961107011,2.0,2.0,1.0,4.331666666666666,9.073333333333332,7.393333333333333,6.623333333333333,2.2983333333333333,2.731666666666667,26.305,2025,7876.52,199651.0,934.1373894969096
152,whittlesea,515.3551049886446,3.0,2.0,2.0,6.001666666666667,18.76833333333333,7.521666666666666,22.57,2.6766666666666667,3.71,35.598333333333336,2025,13661.85,408833.0,879.3696922380274
153,wodonga,452.7622460912644,3.0,2.0,2.0,10.213333333333331,999.0,5.975,81.82166666666667,2.803333333333333,3.89,999.0,2025,3072.13,76663.0,927.9074624471764
154,wyndham,495.4449078639591,4.0,2.0,2.0,6.44,12.295,7.668333333333334,13.736666666666668,2.543333333333333,3.648333333333333,34.695,2025,16824.66,747614.0,986.777122665017
155,yarra,612.3944398379244,2.0,1.0,1.0,3.283333333333333,6.468333333333334,4.3100000000000005,4.795,1.6033333333333333,1.3716666666666666,9.305,2025,12807.03,161272.0,1607.333273447514
156,yarra ranges,512.4695002357985,3.0,2.0,2.0,4.1883333333333335,15.453333333333337,6.746666666666667,9.856666666666666,2.313333333333333,3.796666666666667,44.11833333333333,2025,7428.33,169837.0,941.9758794842368
157,yarriambiack,331.4742323366736,3.0,1.0,1.0,30.72833333333333,60.41666666666666,42.66666666666666,31.62833333333333,1.5799999999999998,3.083333333333333,999.0,2025,355.08,6230.0,758.0866304388715
158,alpine,467.1933967167097,2.0,1.0,2.0,46.42833333333333,5.346666666666667,38.88,29.88833333333333,2.5266666666666664,2.4466666666666668,999.0,2026,494.82,13633.0,950.8202846975088
159,ararat,432.71211416332517,3.0,1.0,1.0,2.428333333333333,28.92833333333333,2.536666666666666,999.0,1.4333333333333331,3.033333333333333,999.0,2026,1425.13,11930.0,843.929856115108
160,ballarat,471.4058613477355,3.0,2.0,2.0,7.341666666666667,9.785,6.483333333333333,24.81,2.235,4.776666666666667,999.0,2026,10410.72,173477.0,935.6762711864408
161,banyule,561.0618950054195,3.0,1.0,1.0,2.8766666666666665,11.215,9.528333333333334,5.3533333333333335,1.76,2.6300000000000003,23.14,2026,7919.11,141456.0,1150.0343406593406
162,bass coast,469.2021175828813,3.0,2.0,2.0,86.75,32.095,22.93,39.63,3.885,7.376666666666667,116.675,2026,3310.19,40663.0,772.9309664694277
163,baw baw,502.6716859561311,3.0,1.0,2.0,3.841666666666667,59.77333333333333,10.885,16.663333333333334,2.1366666666666663,4.1866666666666665,84.09833333333333,2026,2789.94,61671.0,900.9846153846154
164,bayside (vic.),738.8411257339576,3.0,2.0,2.0,3.425,10.456666666666669,10.056666666666668,11.656666666666666,1.9883333333333333,3.0966666666666667,31.186666666666667,2026,5510.28,117037.0,1344.040133779264
165,benalla,427.569899308015,3.0,1.0,2.0,5.575,64.175,33.553333333333335,53.156666666666666,1.8766666666666665,4.84,999.0,2026,1395.41,14016.0,796.4916201117317
166,boroondara,592.7381014312123,3.0,2.0,2.0,2.958333333333333,7.47,5.25,8.808333333333334,1.4533333333333334,2.0983333333333336,17.675,2026,7962.17,257822.0,1319.9551208285382
167,brimbank,508.2992991777828,3.0,1.0,1.0,4.4,16.438333333333333,5.04,10.2,2.125,3.28,30.26833333333333,2026,13678.05,273651.0,766.5728952772076
168,buloke,342.4360530091217,2.0,1.0,1.0,62.25333333333333,56.165,67.075,71.84166666666667,0.9433333333333334,1.4116666666666666,999.0,2026,361.46,5801.0,807.4503171247353
169,campaspe,444.723340600136,2.0,1.0,1.0,2.123333333333333,85.25333333333333,2.8583333333333334,31.51333333333333,1.7233333333333334,23.956666666666667,999.0,2026,3138.07,38091.0,795.4081996434937
170,cardinia,531.0777194402981,4.0,2.0,2.0,5.383333333333334,22.023333333333333,9.581666666666669,28.65833333333333,3.0933333333333333,5.213333333333334,51.87,2026,15373.93,348178.0,1015.5308823529411
171,casey,534.1735816857909,4.0,2.0,2.0,8.606666666666666,11.041666666666666,7.9766666666666675,24.808333333333334,2.756666666666667,4.031666666666667,47.2,2026,20475.76,750480.0,957.9515625000004
172,central goldfields,381.9540314418773,3.0,1.0,1.0,3.418333333333333,23.87,3.0,47.086666666666666,2.4233333333333333,2.42,999.0,2026,1149.54,13949.0,559.754424778761
173,colac otway,444.0420930074615,3.0,1.0,1.0,64.52333333333334,46.11,64.445,45.306666666666665,2.533333333333333,3.625,999.0,2026,1562.16,21739.0,863.4425087108013
174,corangamite,416.51941708294544,2.0,1.0,1.0,1.28,86.32833333333333,33.95666666666667,18.27833333333333,1.8033333333333328,1.39,999.0,2026,731.27,15935.0,875.8690036900374
175,darebin,554.7848088304418,2.0,1.0,1.0,3.2583333333333333,10.29,6.891666666666667,8.883333333333333,1.975,2.3366666666666664,17.515,2026,12846.17,281566.0,1188.678461538462
176,east gippsland,450.5559641833788,3.0,1.0,2.0,20.41166666666667,64.45166666666667,19.496666666666663,87.96499999999999,3.3016666666666667,9.421666666666663,999.0,2026,4681.62,50175.0,718.594861660079
177,frankston,526.3504144697545,3.0,2.0,2.0,6.343333333333334,19.916666666666668,6.726666666666668,22.41166666666667,2.8583333333333334,3.745,47.66833333333333,2026,12260.04,157275.0,981.856060606061
178,gannawarra,350.78055813044193,2.0,1.0,1.0,40.975,102.725,49.443333333333335,999.0,1.5733333333333337,1.9383333333333328,999.0,2026,805.63,10242.0,698.9959839357435
179,glen eira,592.7456870903625,2.0,1.0,1.0,2.455,10.978333333333332,7.61,5.993333333333334,1.4333333333333331,1.856666666666667,24.44,2026,7291.83,177126.0,1336.462820512821
180,glenelg,426.0617429419144,3.0,1.0,2.0,80.72833333333332,68.40166666666667,5.883333333333334,22.098333333333336,2.745,4.760000000000001,999.0,2026,1555.1,19365.0,764.1791044776116
181,golden plains,554.5344581449899,4.0,2.0,2.0,31.741666666666667,58.59333333333333,29.55333333333333,63.49333333333333,4.71,17.07,88.5,2026,690.91,27922.0,976.2563694267516
182,greater bendigo,462.6982806200358,3.0,1.0,1.0,5.628333333333333,40.623333333333335,6.739999999999999,6.788333333333333,2.4633333333333334,4.75,999.0,2026,10077.56,129395.0,904.1738410596024
183,greater dandenong,512.486093757434,3.0,1.0,1.0,4.246666666666667,7.838333333333334,5.078333333333333,5.051666666666667,1.721666666666667,2.521666666666667,34.72,2026,13904.04,277391.0,804.0505263157893
184,greater geelong,529.9264230145527,3.0,2.0,2.0,7.213333333333334,54.435,8.07,51.888333333333335,2.5050000000000003,3.868333333333333,70.96499999999999,2026,20126.21,386853.0,985.6016666666663
185,greater shepparton,453.01294723930187,3.0,1.0,1.0,6.151666666666667,31.096666666666668,8.055,7.955,2.165,7.818333333333333,999.0,2026,8911.1,97245.0,862.149659863946
186,hepburn,484.3952319965538,3.0,1.0,1.0,27.435,30.91,39.37166666666667,28.40333333333333,2.5933333333333333,3.691666666666667,87.72666666666667,2026,642.72,18044.0,833.7518796992484
187,hindmarsh,353.614176959265,3.0,1.0,2.0,2.746666666666667,49.973333333333336,54.10333333333333,26.211666666666662,1.4316666666666669,26.841666666666665,999.0,2026,346.31,6576.0,834.4788732394368
188,hobsons bay,561.6824821520131,3.0,1.0,2.0,3.0683333333333334,4.95,7.458333333333333,8.75,1.6333333333333333,2.998333333333333,23.15,2026,6171.14,100216.0,1184.046875
189,horsham,428.125967749369,3.0,1.0,1.0,3.455,59.575,4.13,28.85333333333333,2.9916666666666667,25.506666666666668,999.0,2026,2416.0,20456.0,965.938411669368
190,hume,518.9030959100346,3.0,2.0,2.0,7.739999999999999,28.2,7.305000000000001,21.541666666666668,2.618333333333333,5.13,42.02666666666666,2026,18809.01,433474.0,835.964083175804
191,indigo,458.7598788293253,3.0,1.0,1.0,22.205,47.263333333333335,32.87,60.71666666666667,1.63,2.53,999.0,2026,663.02,17331.0,941.854914196568
192,kingston (vic.),575.9040590668446,3.0,1.0,1.0,2.8116666666666665,14.413333333333332,8.561666666666667,17.63,2.015,3.3316666666666666,43.998333333333335,2026,10703.21,185045.0,1095.0056818181824
193,knox,558.1839795245578,3.0,2.0,2.0,7.406666666666666,10.496666666666666,6.748333333333333,7.823333333333333,2.3,3.4650000000000003,36.0,2026,9575.62,175350.0,956.640060240964
194,latrobe (vic.),410.6942347200966,3.0,1.0,1.0,4.489999999999999,16.255,5.305000000000001,45.10333333333333,2.265,3.843333333333333,999.0,2026,11352.35,107153.0,786.242647058823
195,loddon,369.50071188253423,3.0,1.0,2.0,22.596666666666668,65.99333333333333,38.91666666666666,34.580000000000005,8.81,25.956666666666667,999.0,2026,441.2,6877.0,657.207708779443
196,macedon ranges,569.4661422501522,4.0,2.0,2.0,9.605,38.78833333333333,19.285,33.038333333333334,2.0266666666666664,2.931666666666666,65.45833333333333,2026,1893.39,55783.0,1065.8475783475778
197,manningham,602.9157929556313,3.0,2.0,2.0,9.175,6.0633333333333335,5.326666666666667,5.363333333333333,2.17,2.425,22.861666666666668,2026,5524.65,136705.0,908.642289348172
198,mansfield,507.539636251342,3.0,1.0,2.0,61.94166666666667,94.58333333333331,6.508333333333334,137.57666666666668,2.803333333333333,6.571666666666667,999.0,2026,780.82,10423.0,883.8896551724137
199,maribyrnong,553.8992139943111,2.0,1.0,1.0,3.228333333333333,7.721666666666667,3.355,13.851666666666668,1.7383333333333333,2.2783333333333333,16.848333333333333,2026,8899.64,112185.0,1324.6443812233288
200,maroondah,540.1916668003614,3.0,2.0,2.0,3.99,9.695,5.401666666666667,10.828333333333337,2.975,2.5733333333333333,34.85166666666667,2026,7662.89,131704.0,1040.51867816092
201,melbourne,631.5004983313593,2.0,1.0,0.0,2.2666666666666666,6.266666666666667,2.1733333333333333,5.17,1.53,0.9233333333333332,4.556666666666667,2026,34522.49,500459.0,1432.5249221183797
202,melton,504.23107100975903,4.0,2.0,2.0,8.056666666666667,18.72833333333333,8.04,29.69333333333333,3.26,5.385000000000001,41.255,2026,12626.24,433284.0,938.8996960486328
203,mildura,448.22808472653924,3.0,1.0,2.0,999.0,999.0,6.183333333333334,999.0,2.2883333333333336,3.606666666666667,999.0,2026,6967.51,58796.0,867.8126126126127
204,mitchell,506.50532826225754,4.0,2.0,2.0,8.263333333333334,23.97,24.558333333333334,35.75333333333333,3.66,7.193333333333333,55.961666666666666,2026,3215.74,54295.0,960.6805555555557
205,moira,428.8867663831734,3.0,1.0,2.0,47.19666666666667,47.67166666666667,14.746666666666666,59.89,2.066666666666667,33.04666666666667,999.0,2026,2198.56,31045.0,755.0400763358779
206,monash,598.5730635835971,3.0,2.0,1.0,3.733333333333333,15.915,5.29,5.816666666666666,2.253333333333333,2.8266666666666667,28.148333333333333,2026,11380.96,264864.0,999.1493848857648
207,moonee valley,550.0297284531807,2.0,1.0,1.0,3.6666666666666665,7.223333333333333,5.371666666666667,10.991666666666667,1.8766666666666665,2.845,17.91,2026,7899.6,213340.0,1223.274193548387
208,moorabool,521.249635771037,3.0,2.0,2.0,5.985,30.9,16.125,22.62833333333333,4.135,5.416666666666667,52.013333333333335,2026,2239.95,39332.0,1012.9196850393704
209,moreland,559.7533721329928,2.0,1.0,1.0,2.953333333333333,4.3566666666666665,4.343333333333334,4.366666666666666,1.7633333333333332,1.6983333333333337,15.785,2026,17249.28,346877.0,1247.4132352941172
210,mornington peninsula,572.006203595618,3.0,2.0,2.0,25.385,19.096666666666668,11.188333333333333,22.075,3.591666666666667,4.375,69.45333333333333,2026,9684.0,215316.0,919.2396825396831
211,mount alexander,498.518252072201,3.0,1.0,2.0,6.141666666666667,8.216666666666667,26.641666666666666,8.09,1.9766666666666663,20.2,999.0,2026,994.25,20862.0,825.9563636363638
212,moyne,459.90774717965905,3.0,1.0,1.0,29.15666666666667,75.18166666666666,36.32666666666667,21.45,1.585,10.601666666666668,999.0,2026,655.59,17418.0,948.8532258064512
213,murrindindi,443.3587439342591,3.0,1.0,1.0,47.72833333333333,46.70166666666667,41.59666666666667,47.43333333333333,3.915,21.633333333333333,101.69833333333332,2026,739.41,15461.0,819.0397830018085
214,nillumbik,556.073041782045,3.0,1.0,2.0,6.236666666666666,15.733333333333333,13.101666666666668,20.46833333333333,2.2383333333333337,3.3833333333333333,39.29,2026,1838.55,68294.0,1180.413265306122
215,northern grampians,371.7463053471365,1.0,1.0,1.0,2.455,4.05,29.265,79.69833333333332,1.01,2.8366666666666664,999.0,2026,958.66,11078.0,831.2066276803124
216,port phillip,582.4823409662895,2.0,1.0,1.0,4.2,10.71,7.611666666666666,9.503333333333334,1.7816666666666667,1.9883333333333333,13.625,2026,12672.46,168092.0,1528.5381784728618
217,pyrenees,413.4316924190389,3.0,1.0,2.0,26.756666666666668,2.881666666666667,26.063333333333333,54.88166666666667,2.393333333333333,1.595,999.0,2026,412.58,8145.0,710.2563559322032
219,south gippsland,438.0192051547092,3.0,1.0,1.0,51.62833333333333,45.66666666666666,21.336666666666662,72.44166666666666,2.6866666666666665,3.695,999.0,2026,1825.92,31433.0,798.9292364990691
220,southern grampians,383.23983006853814,2.0,1.0,1.0,78.26333333333334,21.466666666666665,2.43,46.22666666666667,1.6366666666666667,2.53,999.0,2026,1172.26,16011.0,848.2656249999999
221,stonnington,598.4376394380815,2.0,1.0,1.0,2.118333333333333,6.081666666666666,3.755,7.196666666666667,1.93,1.87,14.388333333333332,2026,11201.01,170369.0,1606.9443378119008
222,strathbogie,445.30381744978513,1.0,1.0,1.0,1.9183333333333328,62.44833333333334,38.01166666666666,44.806666666666665,0.5266666666666667,2.4883333333333337,999.0,2026,605.1,11415.0,780.9688644688644
223,surf coast,620.5256795433015,3.0,2.0,2.0,16.1,55.13166666666667,18.351666666666667,54.0,2.9016666666666664,4.433333333333334,83.01666666666667,2026,2404.24,38167.0,1226.4279778393354
224,swan hill,411.3098712844803,3.0,2.0,2.0,4.766666666666667,999.0,3.585,61.54666666666667,2.216666666666667,3.943333333333333,999.0,2026,2310.73,20747.0,881.4224137931035
225,towong,407.4898968853122,2.0,1.0,1.0,52.48,128.80666666666667,49.495,2.5166666666666666,1.305,2.0216666666666665,999.0,2026,179.72,6159.0,887.3289719626171
226,wangaratta,449.30608749112434,3.0,1.0,2.0,6.3566666666666665,45.52666666666666,4.5616666666666665,70.16666666666667,2.425,4.628333333333333,999.0,2026,2471.44,30305.0,888.2840336134457
227,warrnambool,466.7880561714737,2.0,1.0,1.0,5.256666666666666,80.49833333333332,3.7233333333333336,36.318333333333335,2.055,3.558333333333333,999.0,2026,2763.29,37938.0,932.1699029126214
228,wellington,432.6416614217487,3.0,1.0,1.0,11.693333333333332,57.00833333333333,15.216666666666669,32.41,2.246666666666667,2.296666666666667,999.0,2026,4045.79,45469.0,770.3985765124553
229,west wimmera,340.3331778817992,1.0,1.0,0.0,78.16166666666666,999.0,76.20666666666666,98.705,1.4766666666666666,0.1966666666666666,999.0,2026,150.35,2542.0,887.9351351351348
230,whitehorse,579.6304324774756,2.0,2.0,1.0,4.331666666666666,9.073333333333332,7.393333333333333,6.623333333333333,2.2983333333333333,2.731666666666667,26.305,2026,7901.32,202281.0,977.8416801292408
231,whittlesea,536.3758903409725,3.0,2.0,2.0,6.001666666666667,18.76833333333333,7.521666666666666,22.57,2.6766666666666667,3.71,35.598333333333336,2026,13680.54,423979.0,919.0676818950932
232,wodonga,472.344171763285,3.0,2.0,2.0,10.213333333333331,999.0,5.975,81.82166666666667,2.803333333333333,3.89,999.0,2026,3062.08,77804.0,961.4614243323442
233,wyndham,516.049445068249,4.0,2.0,2.0,6.44,12.295,7.668333333333334,13.736666666666668,2.543333333333333,3.648333333333333,34.695,2026,16824.66,778022.0,1027.621897810219
234,yarra,633.7883194556198,2.0,1.0,1.0,3.283333333333333,6.468333333333334,4.3100000000000005,4.795,1.6033333333333333,1.3716666666666666,9.305,2026,12807.03,164835.0,1687.1761308950909
235,yarra ranges,532.2942289108687,3.0,2.0,2.0,4.1883333333333335,15.453333333333337,6.746666666666667,9.856666666666666,2.313333333333333,3.796666666666667,44.11833333333333,2026,7455.14,171416.0,978.8065967016488
236,yarriambiack,352.39019862308123,3.0,1.0,1.0,30.72833333333333,60.41666666666666,42.66666666666666,31.62833333333333,1.5799999999999998,3.083333333333333,999.0,2026,354.25,6174.0,795.5702647657839
