,name,geometry,cost,beds,baths,parkings,lga_code,lga_name,nearest_station,nearest_park,nearest_shop,nearest_hospital,nearest_school,nearest_supermarket,distance_to_cbd
6797,3/32 The Avenue Windsor VIC 3181,POINT (144.9982514 -37.8551836),475.0,2.0,1.0,1.0,26350,Stonnington,2.3183333333333334,6.21,4.926666666666667,6.723333333333333,1.4349999999999998,2.091666666666667,14.563333333333333
6798,319/220 Commercial Road Prahran VIC 3181,POINT (144.993807 -37.8469997),825.0,2.0,1.0,1.0,26350,Stonnington,2.111666666666667,4.8149999999999995,2.5166666666666666,8.43,1.755,0.38166666666666665,12.716666666666667
6799,12/35a Grandview Grove Prahran VIC 3181,POINT (145.0080459 -37.8504609),400.0,1.0,1.0,0.0,26350,Stonnington,1.7733333333333334,5.245,4.5600000000000005,6.908333333333333,0.8133333333333332,1.0516666666666667,14.821666666666665
6800,203/8 James Street Windsor VIC 3181,POINT (144.9935111 -37.8548978),1100.0,2.0,2.0,0.0,26350,Stonnington,1.2916666666666667,7.3116666666666665,5.013333333333334,8.165,1.5216666666666667,2.1783333333333332,14.65
6801,205/10 Porter Street Prahran VIC 3181,POINT (144.9900254 -37.8505434),650.0,2.0,2.0,1.0,26350,Stonnington,2.1983333333333333,7.0216666666666665,4.721666666666667,10.636666666666667,0.6799999999999999,2.2150000000000003,13.078333333333335
6802,13/17-19 The Avenue Windsor VIC 3181,POINT (144.9976385 -37.8559933),520.0,2.0,1.0,1.0,26350,Stonnington,2.4183333333333334,6.34,5.056666666666667,6.595,1.4966666666666666,2.2199999999999998,14.693333333333333
6803,120/42 Porter Street Prahran VIC 3181,POINT (144.9903141 -37.8484995),270.0,1.0,1.0,0.0,26350,Stonnington,2.6533333333333333,5.86,3.56,9.475,2.5566666666666666,0.85,13.08
6804,306/153B High Street Prahran VIC 3181,POINT (144.9923956 -37.8515515),430.0,1.0,1.0,1.0,26350,Stonnington,1.6816666666666669,6.29,3.9916666666666667,9.905,0.36166666666666664,1.155,13.2
6805,203/22 Upton Road Windsor VIC 3181,POINT (144.9883615 -37.853933),460.0,1.0,1.0,1.0,26350,Stonnington,1.7133333333333334,7.760000000000001,5.461666666666667,11.375,1.4200000000000002,2.953333333333333,13.254999999999999
6806,501/31 Grattan St Prahran VIC 3181,POINT (144.9913567 -37.8467976),650.0,2.0,2.0,1.0,26350,Stonnington,1.7316666666666667,5.196666666666667,2.8983333333333334,8.811666666666667,1.8933333333333333,0.18666666666666665,12.595
6807,2/56 Chatsworth Road Prahran VIC 3181,POINT (145.0070382 -37.8508697),925.0,3.0,1.0,1.0,26350,Stonnington,1.55,5.0216666666666665,4.336666666666667,6.683333333333334,1.2933333333333332,0.8283333333333334,14.598333333333333
6808,10/23 The Avenue Windsor VIC 3181,POINT (144.9977217 -37.8556299),385.0,1.0,1.0,1.0,26350,Stonnington,2.3633333333333337,6.285,5.001666666666667,6.65,1.4416666666666667,2.1666666666666665,14.638333333333332
6809,14 Nottingham Street Prahran VIC 3181,POINT (144.9886554 -37.84743599999999),850.0,2.0,1.0,2.0,26350,Stonnington,1.575,5.944999999999999,3.645,9.56,2.6,0.935,12.678333333333335
6810,104/69 Newry Street Windsor VIC 3181,POINT (145.0005143 -37.8533987),620.0,2.0,2.0,1.0,26350,Stonnington,2.48,5.656666666666666,4.97,7.288333333333333,2.4733333333333336,2.0933333333333333,14.726666666666667
6811,5 David Lane Windsor VIC 3181,POINT (144.9897075 -37.8536155),1000.0,3.0,2.0,2.0,26350,Stonnington,1.895,8.051666666666668,5.753333333333333,11.668333333333333,1.7116666666666667,3.2449999999999997,13.716666666666667
6812,6 Latrobe Street Prahran VIC 3181,POINT (144.9891799 -37.8523337),770.0,3.0,1.0,0.0,26350,Stonnington,2.42,7.241666666666666,4.943333333333333,10.856666666666666,0.9016666666666667,2.435,13.008333333333333
6813,104/8 Porter Street Prahran VIC 3181,POINT (144.9899698 -37.8508636),350.0,1.0,1.0,1.0,26350,Stonnington,2.0616666666666665,6.885000000000001,4.585,10.5,0.5433333333333333,2.0783333333333336,12.941666666666666
6814,103/30-32 Regent Street Prahran VIC 3181,POINT (144.9965346 -37.8508961),550.0,2.0,2.0,0.0,26350,Stonnington,3.0050000000000003,6.3,4.155,10.068333333333333,1.6866666666666668,1.5733333333333335,14.418333333333333
6815,3 Green Street Windsor VIC 3181,POINT (144.9890164 -37.8526462),1100.0,3.0,1.0,1.0,26350,Stonnington,2.565,7.388333333333334,5.09,11.003333333333334,1.0466666666666666,2.5816666666666666,13.155
6816,2/24 Ellesmere Road Prahran VIC 3181,POINT (145.0008183 -37.8577642),495.0,2.0,1.0,1.0,26350,Stonnington,3.185,6.205,5.5183333333333335,6.028333333333333,1.3116666666666668,2.6416666666666666,15.781666666666666
6817,19 Harvey Prahran VIC 3181,POINT (145.0103929 -37.8535418),650.0,2.0,1.0,0.0,26350,Stonnington,2.2066666666666666,6.136666666666667,5.1033333333333335,6.545,0.69,2.11,15.775
6818,211/8 Porter St Prahran VIC 3181,POINT (144.9899698 -37.8508636),395.0,1.0,1.0,2.0,26350,Stonnington,2.0616666666666665,6.885000000000001,4.585,10.5,0.5433333333333333,2.0783333333333336,12.941666666666666
6819,113/31 Grattan Street Prahran VIC 3181,POINT (144.9913567 -37.8467976),480.0,1.0,1.0,1.0,26350,Stonnington,1.7316666666666667,5.196666666666667,2.8983333333333334,8.811666666666667,1.8933333333333333,0.18666666666666665,12.595
6820,2/85 Henry Street Windsor VIC 3181,POINT (144.987361 -37.8544816),320.0,1.0,1.0,1.0,26350,Stonnington,2.125,8.245,5.946666666666667,11.860000000000001,1.905,3.4383333333333335,13.571666666666665
6822,1 Athol St Prahran VIC 3181,POINT (144.9853599 -37.8470911),850.0,3.0,2.0,1.0,26350,Stonnington,1.8016666666666665,6.423333333333333,4.123333333333333,9.566666666666666,1.5583333333333333,1.4133333333333333,12.178333333333335
6823,1/14 Miller Street Prahran VIC 3181,POINT (145.0014645 -37.8487815),550.0,2.0,1.0,1.0,26350,Stonnington,2.6016666666666666,4.543333333333334,3.605,9.518333333333334,2.646666666666667,1.0,13.866666666666667
6826,599 High Street Prahran VIC 3181,POINT (145.008291 -37.8536971),1095.0,4.0,1.0,1.0,26350,Stonnington,1.9583333333333333,5.6850000000000005,4.996666666666667,6.03,0.5266666666666667,1.5933333333333333,15.26
6827,31 Gladstone Street Windsor VIC 3181,POINT (144.9859581 -37.8529213),1025.0,4.0,1.0,0.0,26350,Stonnington,2.95,8.213333333333333,5.913333333333333,11.396666666666667,1.8716666666666666,3.4116666666666666,12.946666666666665
6828,1.12/153B High Street Prahran VIC 3181,POINT (144.9923956 -37.8515515),450.0,1.0,1.0,1.0,26350,Stonnington,1.6816666666666669,6.29,3.9916666666666667,9.905,0.36166666666666664,1.155,13.2
6829,314/220 Commercial Road Prahran VIC 3181,POINT (144.993807 -37.8469997),580.0,2.0,1.0,0.0,26350,Stonnington,2.111666666666667,4.8149999999999995,2.5166666666666666,8.43,1.755,0.38166666666666665,12.716666666666667
6830,111 Peel Street Windsor VIC 3181,POINT (144.9885849 -37.855251),650.0,3.0,1.0,0.0,26350,Stonnington,1.7116666666666667,8.456666666666667,6.158333333333333,12.071666666666665,2.1233333333333335,3.658333333333333,13.79
6831,108 Williams Road Prahran VIC 3181,POINT (145.0028429 -37.8517223),949.0,3.0,2.0,1.0,26350,Stonnington,2.716666666666667,4.658333333333333,3.9699999999999998,7.031666666666666,1.6416666666666666,1.0933333333333333,14.233333333333333
6832,68 Perth Street Prahran VIC 3181,POINT (144.9880148 -37.8471474),675.0,3.0,1.0,1.0,26350,Stonnington,1.4133333333333333,5.991666666666666,3.691666666666667,9.606666666666666,2.4366666666666665,0.9816666666666667,12.5
6833,16 Lexton Grove Prahran VIC 3181,POINT (145.0083934 -37.8582628),945.0,3.0,1.0,1.0,26350,Stonnington,3.3466666666666667,7.275,4.216666666666667,5.386666666666667,1.2466666666666666,1.6566666666666667,17.61
6834,503/105 High St Prahran VIC 3181,POINT (144.9902179 -37.8512698),780.0,1.0,1.0,1.0,26350,Stonnington,1.7466666666666666,6.569999999999999,4.27,10.185,0.22833333333333333,1.7633333333333332,12.775
6835,597 High Street Prahran VIC 3181,POINT (145.008207 -37.8536297),1095.0,4.0,1.0,1.0,26350,Stonnington,1.9783333333333333,5.703333333333333,5.016666666666667,6.05,0.5083333333333333,1.6133333333333333,15.28
6836,388 High Street Windsor VIC 3181,POINT (145.001364 -37.853109),995.0,3.0,1.0,0.0,26350,Stonnington,3.46,5.401666666666667,4.713333333333334,7.046666666666667,2.0766666666666667,1.8366666666666667,14.628333333333334
6837,7/4 Rae Court Prahran VIC 3181,POINT (145.0027327 -37.8569371),420.0,1.0,1.0,1.0,26350,Stonnington,3.3216666666666668,6.091666666666667,5.405,6.163333333333333,1.4466666666666665,2.5283333333333333,15.666666666666666
6838,13/8 Sydney St Prahran VIC 3181,POINT (145.0104902 -37.8518414),500.0,1.0,1.0,1.0,26350,Stonnington,1.45,5.38,4.885000000000001,6.325,1.0583333333333333,1.8983333333333334,15.668333333333333
6839,1-5 Donald Street Prahran VIC 3181,POINT (144.9860106 -37.8503954),230.0,1.0,1.0,0.0,26350,Stonnington,1.6083333333333334,7.376666666666667,5.078333333333333,10.42,1.7116666666666667,2.3666666666666667,12.33
6840,42 Porter Street Prahran VIC 3181,POINT (144.9903141 -37.8484995),240.0,1.0,1.0,0.0,26350,Stonnington,2.6533333333333333,5.86,3.56,9.475,2.5566666666666666,0.85,13.08
6841,G03/42 Porter Street Prahran VIC 3181,POINT (144.9903141 -37.8484995),350.0,1.0,1.0,0.0,26350,Stonnington,2.6533333333333333,5.86,3.56,9.475,2.5566666666666666,0.85,13.08
6842,2/201 High Street Prahran VIC 3181,POINT (144.9948405 -37.8518224),1521.0,1.0,1.0,0.0,26350,Stonnington,2.6783333333333332,6.671666666666667,4.463333333333334,10.378333333333334,2.0883333333333334,1.6283333333333334,14.726666666666667
6843,108/31 Grattan Street Prahran VIC 3181,POINT (144.9913567 -37.8467976),625.0,2.0,2.0,1.0,26350,Stonnington,1.7316666666666667,5.196666666666667,2.8983333333333334,8.811666666666667,1.8933333333333333,0.18666666666666665,12.595
6844,709/42 Porter Street Prahran VIC 3181,POINT (144.9903141 -37.8484995),350.0,1.0,1.0,0.0,26350,Stonnington,2.6533333333333333,5.86,3.56,9.475,2.5566666666666666,0.85,13.08
6845,9/10 Clifton Street Prahran VIC 3181,POINT (144.9953254 -37.8513617),625.0,1.0,2.0,1.0,26350,Stonnington,2.455,6.448333333333333,4.24,10.153333333333334,1.8633333333333333,1.405,14.503333333333334
6846,6/152 Peel Street Windsor VIC 3181,POINT (144.9902643 -37.8558051),1.0,2.0,2.0,2.0,26350,Stonnington,1.245,7.989999999999999,5.6899999999999995,11.604999999999999,1.915,2.855,14.258333333333333
6847,103/27 Macquarie Street Prahran VIC 3181,POINT (144.9922589 -37.8501094),595.0,2.0,1.0,1.0,26350,Stonnington,2.3133333333333335,6.921666666666667,4.623333333333333,10.536666666666667,0.9933333333333334,1.7866666666666666,13.831666666666667
6848,1/573 High Street Prahran VIC 3181,POINT (145.0074122 -37.8535808),660.0,2.0,1.0,1.0,26350,Stonnington,2.0566666666666666,5.473333333333333,4.786666666666666,6.128333333333333,0.7383333333333333,1.3833333333333333,15.05
6849,7/6 Airlie Avenue Prahran VIC 3181,POINT (145.0082249 -37.8547345),400.0,2.0,1.0,1.0,26350,Stonnington,2.106666666666667,5.883333333333334,4.736666666666666,6.025,0.84,1.7933333333333332,15.46
6850,101/3 Victoria St Windsor VIC 3181,POINT (144.9939133 -37.852356),550.0,1.0,1.0,1.0,26350,Stonnington,2.603333333333333,7.093333333333334,5.213333333333334,11.126666666666667,2.013333333333333,2.378333333333333,14.85
6851,6/297 Dandenong Road Prahran VIC 3181,POINT (145.0054341 -37.8592033),450.0,1.0,1.0,1.0,26350,Stonnington,3.396666666666667,7.325,4.266666666666667,5.4366666666666665,1.2966666666666666,1.7066666666666668,17.421666666666667
6852,18/1 Wrexham Road Windsor VIC 3181,POINT (144.9997018 -37.8563575),410.0,1.0,1.0,1.0,26350,Stonnington,3.7800000000000002,6.566666666666666,5.88,6.623333333333333,1.9066666666666667,3.003333333333333,16.141666666666666
6854,217/15 Clifton Street Prahran VIC 3181,POINT (144.9947717 -37.8518689),470.0,1.0,1.0,1.0,26350,Stonnington,1.305,6.213333333333334,3.915,9.828333333333335,0.7133333333333333,1.0783333333333334,13.551666666666668
6855,1001/15 Clifton Street Prahran VIC 3181,POINT (144.9947717 -37.8518689),570.0,2.0,1.0,1.0,26350,Stonnington,1.305,6.213333333333334,3.915,9.828333333333335,0.7133333333333333,1.0783333333333334,13.551666666666668
6856,317/42 Porter St Prahran VIC 3181,POINT (144.9903141 -37.8484995),330.0,1.0,1.0,0.0,26350,Stonnington,2.6533333333333333,5.86,3.56,9.475,2.5566666666666666,0.85,13.08
6857,14/9 The Avenue Windsor VIC 3181,POINT (144.9973078 -37.8568378),420.0,1.0,1.0,0.0,26350,Stonnington,2.5483333333333333,6.468333333333334,5.1850000000000005,6.465,1.6266666666666665,2.35,14.823333333333332
6858,5/33 James Street Windsor VIC 3181,POINT (144.9942735 -37.8545861),750.0,2.0,1.0,1.0,26350,Stonnington,1.2783333333333333,7.1866666666666665,4.888333333333334,8.565,2.1416666666666666,2.0516666666666667,14.525
5057, Warrigal Road Camberwell VIC 3124,POINT (145.0972295 -37.8415613),760.0,4.0,2.0,4.0,26980,Whitehorse,3.393333333333333,6.998333333333333,7.366666666666666,2.9866666666666664,0.14,1.755,24.43
5059,1/56 Station Street Burwood VIC 3125,POINT (145.1199442 -37.8517905),700.0,4.0,3.0,4.0,26980,Whitehorse,4.916666666666667,11.008333333333333,5.4783333333333335,4.79,2.466666666666667,1.24,27.228333333333335
5060,2/19 Cromwell Street Burwood VIC 3125,POINT (145.1055098 -37.8525358),650.0,3.0,2.0,1.0,26980,Whitehorse,6.133333333333334,10.465,7.341666666666667,2.9616666666666664,2.54,2.8233333333333333,25.728333333333335
5061,18 Summit Road Burwood VIC 3125,POINT (145.1229193 -37.8469689),800.0,4.0,2.0,3.0,26980,Whitehorse,6.58,10.466666666666667,6.23,6.1433333333333335,3.4099999999999997,2.5933333333333333,28.171666666666667
5062,386 Burwood Highway Burwood VIC 3125,POINT (145.1305566 -37.8522402),280.0,1.0,1.0,0.0,26980,Whitehorse,5.298333333333333,11.088333333333333,5.468333333333334,6.7283333333333335,0.41333333333333333,3.2849999999999997,27.971666666666668
5063,4/6 Edwards Street Burwood VIC 3125,POINT (145.1013574 -37.8497703),1095.0,4.0,4.0,2.0,26980,Whitehorse,4.095,8.828333333333335,7.0216666666666665,2.6416666666666666,1.7966666666666666,1.5033333333333334,24.408333333333335
5064,3/6 Edwards Street Burwood VIC 3125,POINT (145.1013574 -37.8497703),845.0,2.0,3.0,1.0,26980,Whitehorse,4.095,8.828333333333335,7.0216666666666665,2.6416666666666666,1.7966666666666666,1.5033333333333334,24.408333333333335
5065,2/6 Edwards Street Burwood VIC 3125,POINT (145.1013574 -37.8497703),1095.0,4.0,4.0,2.0,26980,Whitehorse,4.095,8.828333333333335,7.0216666666666665,2.6416666666666666,1.7966666666666666,1.5033333333333334,24.408333333333335
5066,1/6 Edwards Street Burwood VIC 3125,POINT (145.1013574 -37.8497703),1195.0,4.0,4.0,3.0,26980,Whitehorse,4.095,8.828333333333335,7.0216666666666665,2.6416666666666666,1.7966666666666666,1.5033333333333334,24.408333333333335
5068,2/13 Greenwood Street Burwood VIC 3125,POINT (145.1288096 -37.8503244),750.0,3.0,2.0,2.0,26980,Whitehorse,5.526666666666667,11.863333333333333,4.765,6.715,1.1866666666666668,1.8,28.745
5069,22 Gillard Street Burwood VIC 3125,POINT (145.1141839 -37.8519505),600.0,4.0,2.0,1.0,26980,Whitehorse,4.7716666666666665,12.003333333333334,8.863333333333333,4.483333333333333,2.5366666666666666,2.256666666666667,27.248333333333335
5070,14/4 Yarra Bing Crescent Burwood VIC 3125,POINT (145.1242149 -37.85081419999999),530.0,2.0,1.0,1.0,26980,Whitehorse,5.465,12.391666666666667,4.703333333333333,6.653333333333333,1.125,3.105,28.68166666666667
5071,101A/399 Burwood Highway Burwood VIC 3125,POINT (145.1318161 -37.851691),520.0,2.0,2.0,1.0,26980,Whitehorse,4.636666666666667,11.68,3.875,5.136666666666667,1.0033333333333334,1.6083333333333334,28.561666666666667
5072,16C Puerta Street Burwood VIC 3125,POINT (145.1049543 -37.844613),720.0,3.0,2.0,1.0,26980,Whitehorse,5.47,9.073333333333332,8.505,4.125,2.4650000000000003,2.7783333333333333,25.666666666666668
5073,G02/224 Burwood Highway Burwood VIC 3125,POINT (145.1144127 -37.8502238),580.0,2.0,2.0,0.0,26980,Whitehorse,6.096666666666667,11.108333333333333,9.014999999999999,4.635000000000001,1.6416666666666666,2.6233333333333335,26.403333333333332
5074,G10/386 Burwood Highway Burwood VIC 3125,POINT (145.1304512 -37.8520672),280.0,1.0,1.0,0.0,26980,Whitehorse,5.286666666666666,11.076666666666666,5.456666666666666,6.716666666666667,0.40166666666666667,3.2733333333333334,27.958333333333332
5075,3 Sparks Avenue Burwood VIC 3125,POINT (145.125664 -37.8563402),820.0,3.0,2.0,1.0,26980,Whitehorse,4.176666666666667,12.643333333333334,4.391666666666667,5.114999999999999,2.575,0.5700000000000001,27.88
5076,3/29 Cumming Street Burwood VIC 3125,POINT (145.1135216 -37.8528127),750.0,3.0,1.0,1.0,26980,Whitehorse,5.123333333333333,12.295,8.71,4.33,2.828333333333333,2.7633333333333336,27.096666666666668
5077,2/355 Burwood Highway Burwood VIC 3125,POINT (145.1272603 -37.8511597),620.0,2.0,1.0,2.0,26980,Whitehorse,5.17,12.098333333333333,4.408333333333333,6.358333333333333,0.83,2.1416666666666666,28.388333333333332
5078,209/308 Burwood Highway Burwood VIC 3125,POINT (145.1209394 -37.8509939),425.0,2.0,1.0,0.0,26980,Whitehorse,5.215,10.895000000000001,5.364999999999999,5.086666666666667,2.353333333333333,1.5366666666666666,27.115000000000002
5079,102F/28 Foundation Boulevard Burwood VIC 3125,POINT (145.1344014 -37.8484143),530.0,2.0,1.0,1.0,26980,Whitehorse,6.078333333333333,11.525,5.046666666666667,6.306666666666667,2.445,0.18000000000000002,29.308333333333334
5080,25 Summit Road Burwood VIC 3125,POINT (145.123774 -37.8465895),660.0,3.0,2.0,2.0,26980,Whitehorse,6.716666666666667,10.603333333333333,6.295,6.278333333333333,2.7866666666666666,2.5166666666666666,28.308333333333334
5081,G10/373-377 Burwood Highway Burwood VIC 3125,POINT (145.1295366 -37.8513695),450.0,1.0,1.0,1.0,26980,Whitehorse,5.078333333333333,11.415,4.318333333333333,5.578333333333333,0.74,2.0516666666666667,28.296666666666667
5082,1/12 Sinnott Street Burwood VIC 3125,POINT (145.1105762 -37.8532123),220.0,5.0,2.0,0.0,26980,Whitehorse,5.173333333333333,11.795,7.966666666666667,3.5866666666666664,4.883333333333334,2.8133333333333335,26.351666666666667
5083,77 Elgar Road Burwood VIC 3125,POINT (145.1095136 -37.8447135),300.0,1.0,1.0,0.0,26980,Whitehorse,5.625,9.228333333333333,9.246666666666666,4.866666666666666,1.8583333333333334,3.728333333333333,26.633333333333333
5084,10/77 Elgar Road Burwood VIC 3125,POINT (145.1095011 -37.844709),350.0,1.0,1.0,0.0,26980,Whitehorse,5.625,9.228333333333333,9.246666666666666,4.866666666666666,1.8583333333333334,3.73,26.634999999999998
5085,Burwood VIC 3125,POINT (145.1099967 -37.8483275),200.0,5.0,2.0,5.0,26980,Whitehorse,7.413333333333333,10.023333333333333,8.993333333333334,4.613333333333333,1.8966666666666667,3.4766666666666666,26.381666666666668
5086,216 Burwood Highway Burwood VIC 3125,POINT (145.1133989 -37.8500768),230.0,1.0,1.0,4.0,26980,Whitehorse,6.203333333333333,11.01,8.916666666666666,4.536666666666666,1.5433333333333332,2.525,26.305
5087,224 Burwood Highway Burwood VIC 3125,POINT (145.1143992 -37.8502085),2.0,1.0,1.0,2.0,26980,Whitehorse,6.095,11.106666666666666,9.013333333333332,4.633333333333334,1.6400000000000001,2.6233333333333335,26.401666666666664
5088,308 Burwood Highway Burwood VIC 3125,POINT (145.1209171 -37.85100180000001),250.0,1.0,1.0,1.0,26980,Whitehorse,5.211666666666667,10.893333333333334,5.363333333333333,5.085,2.3516666666666666,1.535,27.113333333333333
5089,390 Burwood Highway Burwood VIC 3125,POINT (145.1309117 -37.8521201),210.0,1.0,1.0,0.0,26980,Whitehorse,5.341666666666667,11.131666666666666,5.511666666666667,6.7716666666666665,0.45666666666666667,3.328333333333333,28.013333333333332
5090,43 Gillard Street Burwood VIC 3125,POINT (145.114285 -37.854067),550.0,4.0,2.0,2.0,26980,Whitehorse,4.166666666666667,12.085,8.256666666666666,3.8766666666666665,3.143333333333333,1.65,26.64333333333333
5091,104/326-328 Burwood Hwy Burwood VIC 3125,POINT (145.1232105 -37.8512297),675.0,3.0,1.0,2.0,26980,Whitehorse,5.833333333333333,11.096666666666666,5.166666666666667,5.286666666666666,1.5883333333333334,1.7383333333333333,27.316666666666666
5092,6/182 Burwood Highway Burwood VIC 3125,POINT (145.1083433 -37.8500477),620.0,2.0,3.0,1.0,26980,Whitehorse,7.423333333333333,10.098333333333333,8.006666666666666,3.6266666666666665,2.1733333333333333,2.4883333333333337,25.39333333333333
5093,2/22 Greenwood Street Burwood VIC 3125,POINT (145.1296981 -37.8491406),820.0,3.0,2.0,2.0,26980,Whitehorse,5.8966666666666665,11.348333333333333,5.058333333333334,6.318333333333333,1.75,1.8566666666666667,29.30666666666667
5094,4/29 Cumming Street Burwood VIC 3125,POINT (145.1135718 -37.8525392),740.0,3.0,1.0,1.0,26980,Whitehorse,5.23,12.173333333333334,8.833333333333334,4.453333333333333,2.705,2.7150000000000003,27.21833333333333
5095,18 Milford Avenue Burwood VIC 3125,POINT (145.1181209 -37.8486799),790.0,4.0,2.0,2.0,26980,Whitehorse,6.088333333333334,11.075,6.048333333333333,5.85,2.856666666666667,2.4116666666666666,27.618333333333332
5096,unit 308a/399 Burwood Highway Burwood VIC 3125,POINT (145.1318161 -37.851691),550.0,2.0,2.0,1.0,26980,Whitehorse,4.636666666666667,11.68,3.875,5.136666666666667,1.0033333333333334,1.6083333333333334,28.561666666666667
5097,32 Clanbrae Avenue Burwood VIC 3125,POINT (145.1244919 -37.8475332),200.0,1.0,1.0,1.0,26980,Whitehorse,7.051666666666667,10.833333333333334,6.265,6.506666666666666,3.015,2.4883333333333337,28.53666666666667
5098,Room 4/336 Burwood Highway Burwood VIC 3125,POINT (145.1239425 -37.8513728),280.0,1.0,1.0,1.0,26980,Whitehorse,6.013333333333334,11.278333333333334,5.348333333333333,5.468333333333334,1.7683333333333333,1.9200000000000002,27.498333333333335
5114,20 Oak Street Surrey Hills VIC 3127,POINT (145.1100698 -37.8333697),1450.0,4.0,3.0,2.0,26980,Whitehorse,3.83,7.72,10.668333333333333,7.34,2.2199999999999998,5.105,26.575
5116,1/341 Elgar Road Surrey Hills VIC 3127,POINT (145.1129445 -37.826413),795.0,4.0,3.0,2.0,26980,Whitehorse,2.841666666666667,5.48,10.736666666666668,7.408333333333333,1.3966666666666667,2.81,24.278333333333332
5117,109/692 Whitehorse Road Mont Albert VIC 3127,POINT (145.106654 -37.8160498),600.0,2.0,2.0,1.0,26980,Whitehorse,0.7416666666666667,2.95,9.08,8.358333333333333,1.4016666666666666,3.045,22.623333333333335
5119,61 Zetland Road Mont Albert VIC 3127,POINT (145.1134877 -37.8174),750.0,3.0,2.0,2.0,26980,Whitehorse,3.316666666666667,6.4399999999999995,9.96,9.238333333333333,4.531666666666666,3.3766666666666665,23.503333333333334
5123,3/1 Balmoral Crescent Surrey Hills VIC 3127,POINT (145.1034063 -37.8262179),580.0,3.0,1.0,1.0,26980,Whitehorse,1.5566666666666669,5.446666666666667,7.45,6.001666666666667,0.8783333333333334,4.5616666666666665,25.105
5124,2/1 Balmoral Crescent Surrey Hills VIC 3127,POINT (145.1034063 -37.8262179),560.0,3.0,1.0,0.0,26980,Whitehorse,1.5566666666666669,5.446666666666667,7.45,6.001666666666667,0.8783333333333334,4.5616666666666665,25.105
5126,206/692 Whitehorse Road Mont Albert VIC 3127,POINT (145.106654 -37.8160498),590.0,2.0,2.0,1.0,26980,Whitehorse,0.7416666666666667,2.95,9.08,8.358333333333333,1.4016666666666666,3.045,22.623333333333335
5127,4 Albert Crescent Surrey Hills VIC 3127,POINT (145.1024999 -37.8236848),1450.0,4.0,2.0,2.0,26980,Whitehorse,0.59,4.7266666666666675,7.556666666666667,6.968333333333334,1.4883333333333333,4.075,24.384999999999998
5128,Apartments/770 Whitehorse Road Mont Albert VIC 3127,POINT (145.112448 -37.8168436),420.0,1.0,1.0,0.0,26980,Whitehorse,0.975,5.194999999999999,8.715,7.993333333333334,3.2866666666666666,2.705,22.258333333333333
5130,Rooms/227 Elgar Road Surrey Hills VIC 3127,POINT (145.1114189 -37.8353315),120.0,1.0,2.0,6.0,26980,Whitehorse,3.75,7.05,9.235000000000001,6.376666666666667,1.3733333333333335,4.38,25.85
5131,7/13 Oxford Street Box Hill VIC 3128,POINT (145.1212682 -37.8219098),565.0,2.0,1.0,1.0,26980,Whitehorse,1.7416666666666667,5.21,9.341666666666667,8.620000000000001,2.61,1.5450000000000002,24.134999999999998
5132,801/6-8 Wellington Road Box Hill VIC 3128,POINT (145.117552 -37.816228),500.0,2.0,2.0,1.0,26980,Whitehorse,4.065,5.17,9.091666666666667,8.37,3.6633333333333336,4.125,22.634999999999998
5133,G01/19 Wellington Road Box Hill VIC 3128,POINT (145.1171944 -37.81557979999999),400.0,1.0,1.0,1.0,26980,Whitehorse,3.8466666666666667,4.953333333333333,8.875,8.153333333333332,3.4466666666666668,3.908333333333333,22.418333333333333
5134,5/68 Thames Street Box Hill VIC 3128,POINT (145.1239373 -37.813405),450.0,2.0,1.0,1.0,26980,Whitehorse,3.328333333333333,3.2416666666666667,7.375,6.653333333333333,2.0683333333333334,1.4849999999999999,21.985
5135,5/4-6 Barkly St Box Hill VIC 3128,POINT (145.1301927 -37.8290163),780.0,4.0,3.0,2.0,26980,Whitehorse,3.7199999999999998,6.631666666666666,8.653333333333334,5.895,1.9183333333333332,2.175,25.558333333333334
5136,21 Bishop Street Box Hill VIC 3128,POINT (145.1320383 -37.8200744),395.0,2.0,1.0,1.0,26980,Whitehorse,3.24,6.298333333333333,10.43,8.871666666666666,1.5516666666666665,3.1416666666666666,24.698333333333334
5137,3/19 Cambridge Street Box Hill VIC 3128,POINT (145.1216368 -37.8208966),620.0,3.0,2.0,1.0,26980,Whitehorse,1.365,5.723333333333333,9.856666666666666,9.135,3.125,1.1683333333333332,24.275
5138,3/7 Catherine Street Box Hill VIC 3128,POINT (145.1242642 -37.8254723),900.0,4.0,3.0,2.0,26980,Whitehorse,2.4916666666666667,5.715,10.193333333333333,9.126666666666667,3.1166666666666667,1.3233333333333335,24.641666666666666
5139,2/7 Catherine Street Box Hill VIC 3128,POINT (145.1242642 -37.8254723),900.0,4.0,3.0,2.0,26980,Whitehorse,2.4916666666666667,5.715,10.193333333333333,9.126666666666667,3.1166666666666667,1.3233333333333335,24.641666666666666
5140,1/8 Neville Street Box Hill South VIC 3128,POINT (145.1118701 -37.8408249),1290.0,4.0,3.0,2.0,26980,Whitehorse,5.085,8.688333333333333,8.618333333333334,5.861666666666666,4.0,4.723333333333333,26.436666666666667
5141,2210/850 Whitehorse Rd Box Hill VIC 3128,POINT (145.1189802 -37.8176614),580.0,2.0,1.0,1.0,26980,Whitehorse,3.006666666666667,4.8566666666666665,8.99,8.268333333333334,2.49,3.066666666666667,22.771666666666665
